4.4 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.768e-07	2.796e+01	1.000e+00
4.5 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	3.427e-07	3.509e+01	1.000e+00
4.6 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	4.256e-07	4.407e+01	1.000e+00
4.7 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	5.300e-07	5.537e+01	1.000e+00
4.8 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	6.614e-07	6.959e+01	1.000e+00
4.9 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	8.268e-07	8.750e+01	1.000e+00
5.0 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.035e-06	1.100e+02	1.000e+00
5.1 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.297e-06	1.384e+02	1.000e+00
5.2 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.628e-06	1.742e+02	1.000e+00
5.3 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.044e-06	2.191e+02	1.000e+00
5.4 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.568e-06	2.758e+02	1.000e+00
5.5 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	3.228e-06	3.471e+02	1.000e+00
5.6 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	4.061e-06	4.368e+02	1.000e+00
5.7 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	5.111e-06	5.498e+02	1.000e+00
5.8 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	6.435e-06	6.921e+02	1.000e+00
5.9 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	8.105e-06	8.711e+02	1.000e+00
6.0 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.021e-05	1.097e+03	1.000e+00
6.1 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.288e-05	1.380e+03	1.000e+00
6.2 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.625e-05	1.738e+03	1.000e+00
6.3 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.052e-05	2.188e+03	1.000e+00
6.4 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.594e-05	2.754e+03	1.000e+00
6.5 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	3.281e-05	3.467e+03	1.000e+00
6.6 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	4.157e-05	4.364e+03	1.000e+00
6.7 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	5.276e-05	5.494e+03	1.000e+00
6.8 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	6.709e-05	6.917e+03	1.000e+00
6.9 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	8.552e-05	8.707e+03	1.000e+00
7.0 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.094e-04	1.096e+04	1.000e+00
